vorhersagezeitpunkt;station_name;ts;value_q;dimension
09.01.2026 10:00;Oberlauchringen;12.01.2026 06:00;8.462;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 06:00;2.0045;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 06:00;0.21577;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 06:00;0.28213;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 06:00;18.326;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 06:00;3.0305;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 06:00;1.3702;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 06:00;2.0615;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 06:00;0.7423;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 06:00;18.966;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 06:00;3.7282;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 06:00;1.0349;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 06:00;8.333;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 06:00;0.7981;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 07:00;4.7575;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 07:00;8.258;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 07:00;8.41;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 07:00;1.9739;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 07:00;0.21309;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 07:00;0.28186;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 07:00;18.221;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 07:00;3.0164;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 07:00;1.3668;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 07:00;2.0433;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 07:00;0.7321;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 07:00;18.865;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 07:00;3.7561;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 07:00;1.0361;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 07:00;8.414;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 07:00;0.8341;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 08:00;4.7362;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 08:00;8.231;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 08:00;8.371;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 08:00;1.9443;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 08:00;0.21079;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 08:00;0.2815;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 08:00;18.166;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 08:00;2.9951;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 08:00;1.3579;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 08:00;2.0496;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 08:00;0.7369;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 08:00;18.818;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 08:00;3.7911;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 08:00;1.0358;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 08:00;8.398;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 08:00;0.8477;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 09:00;4.7172;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 09:00;8.205;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 09:00;8.336;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 09:00;1.9152;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 09:00;0.20902;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 09:00;0.28112;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 09:00;18.154;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 09:00;2.9729;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 09:00;1.3501;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 09:00;2.0722;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 09:00;0.7477;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 09:00;18.814;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 09:00;3.8272;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 09:00;1.0354;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 09:00;8.358;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 09:00;0.8471;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 10:00;4.7011;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 10:00;8.179;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 10:00;8.302;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 10:00;1.887;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 10:00;0.20767;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 10:00;0.28075;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 10:00;18.16;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 10:00;2.9509;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 10:00;1.343;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 10:00;2.0992;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 10:00;0.7598;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 10:00;18.832;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 10:00;3.86;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 10:00;1.034;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 10:00;8.323;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 10:00;0.8457;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 11:00;4.6892;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 11:00;8.144;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 11:00;8.267;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 11:00;1.8593;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 11:00;0.20644;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 11:00;0.28045;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 11:00;18.174;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 11:00;2.9389;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 11:00;1.339;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 11:00;2.1082;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 11:00;0.7713;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 11:00;18.876;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 11:00;3.9343;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 11:00;1.0347;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 11:00;8.305;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 11:00;0.8447;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 12:00;4.6843;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 12:00;8.114;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 12:00;8.229;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 12:00;1.8325;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 12:00;0.20526;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 12:00;0.28011;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 12:00;18.199;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 12:00;2.9239;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 12:00;1.3335;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 12:00;2.1004;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 12:00;0.7802;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 12:00;18.927;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 12:00;4.0204;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 12:00;1.0369;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 12:00;8.306;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 12:00;0.8431;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 13:00;4.6897;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 13:00;8.091;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 13:00;8.192;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 13:00;1.806;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 13:00;0.2044;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 13:00;0.27974;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 13:00;18.253;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 13:00;2.9066;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 13:00;1.3274;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 13:00;2.0825;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 13:00;0.7867;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 13:00;19.001;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 13:00;4.1054;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 13:00;1.0401;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 13:00;8.324;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 13:00;0.8398;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 14:00;4.7038;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 14:00;8.072;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 14:00;8.152;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 14:00;1.78;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 14:00;0.2041;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 14:00;0.27926;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 14:00;18.294;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 14:00;2.8776;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 14:00;1.318;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 14:00;2.0535;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 14:00;0.7798;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 14:00;19.036;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 14:00;4.1107;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 14:00;1.0391;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 14:00;8.334;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 14:00;0.8354;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 15:00;4.7328;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 15:00;8.065;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 15:00;8.119;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 15:00;1.7553;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 15:00;0.20413;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 15:00;0.27884;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 15:00;18.27;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 15:00;2.8524;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 15:00;1.3107;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 15:00;2.0196;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 15:00;0.7682;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 15:00;19.022;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 15:00;4.0767;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 15:00;1.037;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 15:00;8.34;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 15:00;0.8296;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 16:00;4.7708;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 16:00;8.071;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 16:00;8.097;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 16:00;1.7316;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 16:00;0.20402;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 16:00;0.27847;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 16:00;18.16;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 16:00;2.8323;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 16:00;1.3045;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 16:00;1.9873;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 16:00;0.7564;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 16:00;18.929;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 16:00;4.0227;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 16:00;1.0332;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 16:00;8.34;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 16:00;0.8231;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 17:00;4.8069;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 17:00;8.088;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 17:00;8.085;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 17:00;1.7092;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 17:00;0.20368;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 17:00;0.27808;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 17:00;17.986;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 17:00;2.8155;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 17:00;1.299;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 17:00;1.9601;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 17:00;0.7437;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 17:00;18.759;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 17:00;3.9561;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 17:00;1.0283;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 17:00;8.327;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 17:00;0.8135;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 18:00;4.8353;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 18:00;8.113;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 18:00;8.086;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 18:00;1.6878;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 18:00;0.20361;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 18:00;0.27771;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 18:00;17.796;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 18:00;2.8042;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 18:00;1.2934;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 18:00;1.9401;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 18:00;0.7314;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 18:00;18.561;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 18:00;3.8892;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 18:00;1.0242;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 18:00;8.305;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 18:00;0.8037;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 19:00;4.8573;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 19:00;8.141;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 19:00;8.098;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 19:00;1.6672;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 19:00;0.20463;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 19:00;0.27735;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 19:00;17.624;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 19:00;2.7983;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 19:00;1.2883;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 19:00;1.9255;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 19:00;0.7207;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 19:00;18.372;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 19:00;3.8283;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 19:00;1.0213;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 19:00;8.275;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 19:00;0.7957;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 20:00;4.873;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 20:00;8.165;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 20:00;8.115;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 20:00;1.647;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 20:00;0.2073;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 20:00;0.27697;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 20:00;17.484;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 20:00;2.7936;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 20:00;1.2834;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 20:00;1.9142;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 20:00;0.7094;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 20:00;18.209;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 20:00;3.7748;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 20:00;1.019;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 20:00;8.236;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 20:00;0.79;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 21:00;4.8879;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 21:00;8.185;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 21:00;8.135;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 21:00;1.6265;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 21:00;0.2115;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 21:00;0.2766;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 21:00;17.37;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 21:00;2.7888;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 21:00;1.2793;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 21:00;1.9055;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 21:00;0.699;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 21:00;18.072;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 21:00;3.7305;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 21:00;1.0169;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 21:00;8.191;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 21:00;0.7862;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 22:00;4.8996;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 22:00;8.201;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 22:00;8.154;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 22:00;1.6058;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 22:00;0.21645;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 22:00;0.27624;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 22:00;17.273;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 22:00;2.7825;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 22:00;1.2756;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 22:00;1.8991;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 22:00;0.6882;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 22:00;17.952;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 22:00;3.6954;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 22:00;1.0149;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 22:00;8.145;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 22:00;0.7843;cbm/s
09.01.2026 10:00;Ewattingen;12.01.2026 23:00;4.9046;cbm/s
09.01.2026 10:00;Eberfingen;12.01.2026 23:00;8.213;cbm/s
09.01.2026 10:00;Oberlauchringen;12.01.2026 23:00;8.17;cbm/s
09.01.2026 10:00;Illmuehle;12.01.2026 23:00;1.5849;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;12.01.2026 23:00;0.22112;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;12.01.2026 23:00;0.27589;cbm/s
09.01.2026 10:00;Wutachmuendung;12.01.2026 23:00;17.186;cbm/s
09.01.2026 10:00;St-Blasien;12.01.2026 23:00;2.7756;cbm/s
09.01.2026 10:00;Wehra (Pegel);12.01.2026 23:00;1.2721;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;12.01.2026 23:00;1.8935;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;12.01.2026 23:00;0.6783;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;12.01.2026 23:00;17.846;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;12.01.2026 23:00;3.6677;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;12.01.2026 23:00;1.0131;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;12.01.2026 23:00;8.1;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;12.01.2026 23:00;0.7838;cbm/s
09.01.2026 10:00;Ewattingen;13.01.2026 00:00;4.9004;cbm/s
09.01.2026 10:00;Eberfingen;13.01.2026 00:00;8.22;cbm/s
09.01.2026 10:00;Oberlauchringen;13.01.2026 00:00;8.183;cbm/s
09.01.2026 10:00;Illmuehle;13.01.2026 00:00;1.5642;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;13.01.2026 00:00;0.22468;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;13.01.2026 00:00;0.27554;cbm/s
09.01.2026 10:00;Wutachmuendung;13.01.2026 00:00;17.11;cbm/s
09.01.2026 10:00;St-Blasien;13.01.2026 00:00;2.7677;cbm/s
09.01.2026 10:00;Wehra (Pegel);13.01.2026 00:00;1.2681;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;13.01.2026 00:00;1.8882;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;13.01.2026 00:00;0.6693;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;13.01.2026 00:00;17.751;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;13.01.2026 00:00;3.6456;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;13.01.2026 00:00;1.0113;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;13.01.2026 00:00;8.053;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;13.01.2026 00:00;0.7843;cbm/s
09.01.2026 10:00;Ewattingen;13.01.2026 01:00;4.8869;cbm/s
09.01.2026 10:00;Eberfingen;13.01.2026 01:00;8.22;cbm/s
09.01.2026 10:00;Oberlauchringen;13.01.2026 01:00;8.191;cbm/s
09.01.2026 10:00;Illmuehle;13.01.2026 01:00;1.5436;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;13.01.2026 01:00;0.22676;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;13.01.2026 01:00;0.27519;cbm/s
09.01.2026 10:00;Wutachmuendung;13.01.2026 01:00;17.044;cbm/s
09.01.2026 10:00;St-Blasien;13.01.2026 01:00;2.7574;cbm/s
09.01.2026 10:00;Wehra (Pegel);13.01.2026 01:00;1.2636;cbm/s
